2017/11/8  18:25:00.299061	1.448595E-1	9.935158E-3
2017/11/8  18:25:00.300061	1.451854E-1	1.026106E-2
2017/11/8  18:25:00.301061	1.451854E-1	9.935158E-3
2017/11/8  18:25:00.302061	1.448595E-1	1.026106E-2
2017/11/8  18:25:00.303061	1.442077E-1	9.609254E-3
2017/11/8  18:25:00.304061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.305061	1.445336E-1	1.091287E-2
2017/11/8  18:25:00.306061	1.435559E-1	1.026106E-2
2017/11/8  18:25:00.307061	1.445336E-1	1.058697E-2
2017/11/8  18:25:00.308061	1.445336E-1	1.058697E-2
2017/11/8  18:25:00.309061	1.442077E-1	1.026106E-2
2017/11/8  18:25:00.310061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.311061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.312061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.313061	1.435559E-1	1.058697E-2
2017/11/8  18:25:00.314061	1.442077E-1	1.091287E-2
2017/11/8  18:25:00.315061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.316061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.317061	1.445336E-1	9.935158E-3
2017/11/8  18:25:00.318061	1.455113E-1	1.026106E-2
2017/11/8  18:25:00.319061	1.448595E-1	9.609254E-3
2017/11/8  18:25:00.320061	1.438818E-1	1.026106E-2
2017/11/8  18:25:00.321061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.322061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.323061	1.451854E-1	1.058697E-2
2017/11/8  18:25:00.324061	1.445336E-1	1.026106E-2
2017/11/8  18:25:00.325061	1.445336E-1	1.091287E-2
2017/11/8  18:25:00.326061	1.451854E-1	9.935158E-3
2017/11/8  18:25:00.327061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.328061	1.435559E-1	1.026106E-2
2017/11/8  18:25:00.329061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.330061	1.451854E-1	1.058697E-2
2017/11/8  18:25:00.331061	1.445336E-1	1.026106E-2
2017/11/8  18:25:00.332061	1.448595E-1	1.026106E-2
2017/11/8  18:25:00.333061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.334061	1.445336E-1	1.123878E-2
2017/11/8  18:25:00.335061	1.442077E-1	1.091287E-2
2017/11/8  18:25:00.336061	1.455113E-1	1.058697E-2
2017/11/8  18:25:00.337061	1.448595E-1	1.026106E-2
2017/11/8  18:25:00.338061	1.445336E-1	1.026106E-2
2017/11/8  18:25:00.339061	1.438818E-1	1.058697E-2
2017/11/8  18:25:00.340061	1.451854E-1	1.091287E-2
2017/11/8  18:25:00.341061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.342061	1.438818E-1	1.058697E-2
2017/11/8  18:25:00.343061	1.445336E-1	1.026106E-2
2017/11/8  18:25:00.344061	1.445336E-1	1.091287E-2
2017/11/8  18:25:00.345061	1.445336E-1	1.091287E-2
2017/11/8  18:25:00.346061	1.445336E-1	1.058697E-2
2017/11/8  18:25:00.347061	1.445336E-1	1.123878E-2
2017/11/8  18:25:00.348061	1.448595E-1	9.935158E-3
2017/11/8  18:25:00.349061	1.445336E-1	1.091287E-2
2017/11/8  18:25:00.350061	1.442077E-1	1.156468E-2
2017/11/8  18:25:00.351061	1.445336E-1	1.091287E-2
2017/11/8  18:25:00.352061	1.442077E-1	1.058697E-2
2017/11/8  18:25:00.353061	1.442077E-1	9.609254E-3
2017/11/8  18:25:00.354061	1.445336E-1	1.026106E-2
2017/11/8  18:25:00.355061	1.448595E-1	9.935158E-3
2017/11/8  18:25:00.356061	1.445336E-1	9.935158E-3
2017/11/8  18:25:00.357061	1.438818E-1	1.026106E-2
2017/11/8  18:25:00.358061	1.445336E-1	1.058697E-2
2017/11/8  18:25:00.359061	1.451854E-1	1.091287E-2
2017/11/8  18:25:00.360061	1.451854E-1	1.026106E-2
2017/11/8  18:25:00.361061	1.445336E-1	1.058697E-2
2017/11/8  18:25:00.362061	1.448595E-1	1.026106E-2
2017/11/8  18:25:00.363061	1.451854E-1	1.058697E-2
2017/11/8  18:25:00.364061	1.438818E-1	1.091287E-2
2017/11/8  18:25:00.365061	1.442077E-1	1.058697E-2
2017/11/8  18:25:00.366061	1.451854E-1	8.957446E-3
2017/11/8  18:25:00.367061	1.442077E-1	1.058697E-2
2017/11/8  18:25:00.368061	1.445336E-1	1.058697E-2
2017/11/8  18:25:00.369061	1.451854E-1	1.026106E-2
2017/11/8  18:25:00.370061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.371061	1.442077E-1	1.091287E-2
2017/11/8  18:25:00.372061	1.442077E-1	1.058697E-2
2017/11/8  18:25:00.373061	1.451854E-1	1.026106E-2
2017/11/8  18:25:00.374061	1.451854E-1	9.935158E-3
2017/11/8  18:25:00.375061	1.445336E-1	1.091287E-2
2017/11/8  18:25:00.376061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.377061	1.448595E-1	1.026106E-2
2017/11/8  18:25:00.378061	1.451854E-1	9.935158E-3
2017/11/8  18:25:00.379061	1.445336E-1	1.123878E-2
2017/11/8  18:25:00.380061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.381061	1.445336E-1	9.935158E-3
2017/11/8  18:25:00.382061	1.445336E-1	1.058697E-2
2017/11/8  18:25:00.383061	1.438818E-1	1.058697E-2
2017/11/8  18:25:00.384061	1.451854E-1	1.058697E-2
2017/11/8  18:25:00.385061	1.442077E-1	1.091287E-2
2017/11/8  18:25:00.386061	1.442077E-1	1.091287E-2
2017/11/8  18:25:00.387061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.388061	1.448595E-1	9.935158E-3
2017/11/8  18:25:00.389061	1.438818E-1	1.058697E-2
2017/11/8  18:25:00.390061	1.451854E-1	1.026106E-2
2017/11/8  18:25:00.391061	1.435559E-1	1.058697E-2
2017/11/8  18:25:00.392061	1.445336E-1	9.609254E-3
2017/11/8  18:25:00.393061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.394061	1.448595E-1	9.935158E-3
2017/11/8  18:25:00.395061	1.448595E-1	1.026106E-2
2017/11/8  18:25:00.396061	1.448595E-1	1.091287E-2
2017/11/8  18:25:00.397061	1.451854E-1	1.091287E-2
2017/11/8  18:25:00.398061	1.451854E-1	1.026106E-2
2017/11/8  18:25:00.399061	1.445336E-1	1.091287E-2
2017/11/8  18:25:00.400061	1.448595E-1	1.058697E-2
2017/11/8  18:25:00.401061	1.448595E-1	9.935158E-3
2017/11/8  18:25:00.402061	1.442077E-1	1.091287E-2
2017/11/8  18:25:00.403061	1.448595E-1	9.935158E-3
2017/11/8  18:25:00.404061	1.451854E-1	9.935158E-3
