2017/11/1  17:11:46.569608	4.839357E-4	9.609254E-3
2017/11/1  17:11:46.570608	1.580315E-4	8.957446E-3
2017/11/1  17:11:46.571608	-1.678728E-4	8.957446E-3
2017/11/1  17:11:46.572608	4.839357E-4	9.283350E-3
2017/11/1  17:11:46.573608	1.580315E-4	9.935158E-3
2017/11/1  17:11:46.574608	8.098399E-4	9.935158E-3
2017/11/1  17:11:46.575608	1.580315E-4	9.609254E-3
2017/11/1  17:11:46.576608	8.098399E-4	8.631541E-3
2017/11/1  17:11:46.577608	4.839357E-4	9.283350E-3
2017/11/1  17:11:46.578608	4.839357E-4	9.283350E-3
2017/11/1  17:11:46.579608	8.098399E-4	9.283350E-3
2017/11/1  17:11:46.580608	4.839357E-4	9.609254E-3
2017/11/1  17:11:46.581608	-8.196812E-4	9.609254E-3
2017/11/1  17:11:46.582608	1.580315E-4	8.957446E-3
2017/11/1  17:11:46.583608	1.135744E-3	9.283350E-3
2017/11/1  17:11:46.584608	4.839357E-4	8.957446E-3
2017/11/1  17:11:46.585608	1.135744E-3	8.957446E-3
2017/11/1  17:11:46.586608	1.580315E-4	9.283350E-3
2017/11/1  17:11:46.587608	-1.678728E-4	9.935158E-3
2017/11/1  17:11:46.588608	8.098399E-4	1.026106E-2
2017/11/1  17:11:46.589608	8.098399E-4	8.305637E-3
2017/11/1  17:11:46.590608	1.580315E-4	9.283350E-3
2017/11/1  17:11:46.591608	8.098399E-4	1.026106E-2
2017/11/1  17:11:46.592608	1.580315E-4	8.957446E-3
2017/11/1  17:11:46.593608	1.787553E-3	8.957446E-3
2017/11/1  17:11:46.594608	4.839357E-4	9.609254E-3
2017/11/1  17:11:46.595608	8.098399E-4	8.957446E-3
2017/11/1  17:11:46.596608	8.098399E-4	8.957446E-3
2017/11/1  17:11:46.597608	4.839357E-4	9.609254E-3
2017/11/1  17:11:46.598608	4.839357E-4	8.305637E-3
2017/11/1  17:11:46.599608	4.839357E-4	9.935158E-3
2017/11/1  17:11:46.600608	4.839357E-4	9.283350E-3
2017/11/1  17:11:46.601608	4.839357E-4	8.631541E-3
2017/11/1  17:11:46.602608	1.461648E-3	8.957446E-3
2017/11/1  17:11:46.603608	4.839357E-4	8.957446E-3
2017/11/1  17:11:46.604608	4.839357E-4	8.957446E-3
2017/11/1  17:11:46.605608	4.839357E-4	8.957446E-3
2017/11/1  17:11:46.606608	1.580315E-4	9.609254E-3
2017/11/1  17:11:46.607608	8.098399E-4	9.609254E-3
2017/11/1  17:11:46.608608	-1.678728E-4	9.283350E-3
2017/11/1  17:11:46.609608	8.098399E-4	8.631541E-3
2017/11/1  17:11:46.610608	-1.678728E-4	8.957446E-3
2017/11/1  17:11:46.611608	1.135744E-3	8.957446E-3
